	value	id	patient_id	channel	patient_type	cell_id
549	2.368831169	138	C01	VDAC	control	C01_138
550	1.753246753	138	C01	CYB	control	C01_138
551	4.376623377	138	C01	MTCO1	control	C01_138
552	2.212987013	138	C01	NDUFB8	control	C01_138
553	4.034782609	139	C01	VDAC	control	C01_139
554	3.143478261	139	C01	CYB	control	C01_139
555	10.58695652	139	C01	MTCO1	control	C01_139
556	5.117391304	139	C01	NDUFB8	control	C01_139
557	4.677966102	140	C01	VDAC	control	C01_140
558	5.055084746	140	C01	CYB	control	C01_140
559	16.24576271	140	C01	MTCO1	control	C01_140
560	5.661016949	140	C01	NDUFB8	control	C01_140
561	3.802675585	141	C01	VDAC	control	C01_141
562	3.515050167	141	C01	CYB	control	C01_141
563	10.65217391	141	C01	MTCO1	control	C01_141
564	4.424749164	141	C01	NDUFB8	control	C01_141
565	3.48346056	142	C01	VDAC	control	C01_142
566	3.239185751	142	C01	CYB	control	C01_142
567	9.452926209	142	C01	MTCO1	control	C01_142
568	3.366412214	142	C01	NDUFB8	control	C01_142
569	2.588405797	143	C01	VDAC	control	C01_143
570	2.260869565	143	C01	CYB	control	C01_143
571	5.284057971	143	C01	MTCO1	control	C01_143
572	2.443478261	143	C01	NDUFB8	control	C01_143
573	2.428571429	144	C01	VDAC	control	C01_144
574	1.802197802	144	C01	CYB	control	C01_144
575	4.159340659	144	C01	MTCO1	control	C01_144
576	1.835164835	144	C01	NDUFB8	control	C01_144
577	4.132231405	145	C01	VDAC	control	C01_145
578	3.640495868	145	C01	CYB	control	C01_145
579	10.38842975	145	C01	MTCO1	control	C01_145
580	4.669421488	145	C01	NDUFB8	control	C01_145
581	3.00952381	146	C01	VDAC	control	C01_146
582	2.533333333	146	C01	CYB	control	C01_146
583	6.114285714	146	C01	MTCO1	control	C01_146
584	2.607142857	146	C01	NDUFB8	control	C01_146
585	3.715355805	147	C01	VDAC	control	C01_147
586	2.906367041	147	C01	CYB	control	C01_147
587	9.303370787	147	C01	MTCO1	control	C01_147
588	3.419475655	147	C01	NDUFB8	control	C01_147
589	4.0	148	C01	VDAC	control	C01_148
590	4.026845638	148	C01	CYB	control	C01_148
591	12.84563758	148	C01	MTCO1	control	C01_148
592	4.694630872	148	C01	NDUFB8	control	C01_148
593	2.732793522	149	C01	VDAC	control	C01_149
594	2.582995951	149	C01	CYB	control	C01_149
595	6.647773279	149	C01	MTCO1	control	C01_149
596	2.971659919	149	C01	NDUFB8	control	C01_149
597	3.039634146	150	C01	VDAC	control	C01_150
598	2.990853659	150	C01	CYB	control	C01_150
599	8.905487805	150	C01	MTCO1	control	C01_150
600	3.637195122	150	C01	NDUFB8	control	C01_150
601	1.988047809	151	C01	VDAC	control	C01_151
602	1.565737052	151	C01	CYB	control	C01_151
603	3.243027888	151	C01	MTCO1	control	C01_151
604	1.689243028	151	C01	NDUFB8	control	C01_151
605	2.497797357	152	C01	VDAC	control	C01_152
606	2.105726872	152	C01	CYB	control	C01_152
607	4.788546256	152	C01	MTCO1	control	C01_152
608	2.105726872	152	C01	NDUFB8	control	C01_152
609	2.848874598	153	C01	VDAC	control	C01_153
610	2.318327974	153	C01	CYB	control	C01_153
611	6.234726688	153	C01	MTCO1	control	C01_153
612	2.745980707	153	C01	NDUFB8	control	C01_153
613	2.301652893	154	C01	VDAC	control	C01_154
614	1.847107438	154	C01	CYB	control	C01_154
615	3.694214876	154	C01	MTCO1	control	C01_154
616	1.983471074	154	C01	NDUFB8	control	C01_154
617	2.081761006	155	C01	VDAC	control	C01_155
618	1.547169811	155	C01	CYB	control	C01_155
619	2.943396226	155	C01	MTCO1	control	C01_155
620	1.619496855	155	C01	NDUFB8	control	C01_155
621	3.142011834	156	C01	VDAC	control	C01_156
622	2.538461538	156	C01	CYB	control	C01_156
623	7.396449704	156	C01	MTCO1	control	C01_156
624	3.029585799	156	C01	NDUFB8	control	C01_156
625	4.197183099	157	C01	VDAC	control	C01_157
626	4.201877934	157	C01	CYB	control	C01_157
627	11.96244131	157	C01	MTCO1	control	C01_157
628	4.990610329	157	C01	NDUFB8	control	C01_157
629	2.666666667	158	C01	VDAC	control	C01_158
630	2.329545455	158	C01	CYB	control	C01_158
631	5.689393939	158	C01	MTCO1	control	C01_158
632	2.462121212	158	C01	NDUFB8	control	C01_158
633	2.707602339	159	C01	VDAC	control	C01_159
634	1.830409357	159	C01	CYB	control	C01_159
635	4.350877193	159	C01	MTCO1	control	C01_159
636	2.005847953	159	C01	NDUFB8	control	C01_159
637	4.236311239	160	C01	VDAC	control	C01_160
638	3.510086455	160	C01	CYB	control	C01_160
639	10.95389049	160	C01	MTCO1	control	C01_160
640	4.319884726	160	C01	NDUFB8	control	C01_160
641	4.495495495	161	C01	VDAC	control	C01_161
642	3.963963964	161	C01	CYB	control	C01_161
643	12.67567568	161	C01	MTCO1	control	C01_161
644	4.990990991	161	C01	NDUFB8	control	C01_161
645	4.079646018	162	C01	VDAC	control	C01_162
646	3.05899705	162	C01	CYB	control	C01_162
647	9.932153392	162	C01	MTCO1	control	C01_162
648	3.911504425	162	C01	NDUFB8	control	C01_162
649	4.399209486	163	C01	VDAC	control	C01_163
650	3.241106719	163	C01	CYB	control	C01_163
651	10.17786561	163	C01	MTCO1	control	C01_163
652	4.592885375	163	C01	NDUFB8	control	C01_163
653	3.657894737	164	C01	VDAC	control	C01_164
654	2.973684211	164	C01	CYB	control	C01_164
655	8.398496241	164	C01	MTCO1	control	C01_164
656	3.387218045	164	C01	NDUFB8	control	C01_164
657	2.069343066	165	C01	VDAC	control	C01_165
658	1.430656934	165	C01	CYB	control	C01_165
659	2.740875912	165	C01	MTCO1	control	C01_165
660	1.627737226	165	C01	NDUFB8	control	C01_165
661	3.58781362	166	C01	VDAC	control	C01_166
662	3.279569892	166	C01	CYB	control	C01_166
663	9.727598566	166	C01	MTCO1	control	C01_166
664	4.168458781	166	C01	NDUFB8	control	C01_166
665	2.708333333	167	C01	VDAC	control	C01_167
666	1.984375	167	C01	CYB	control	C01_167
667	5.802083333	167	C01	MTCO1	control	C01_167
668	2.307291667	167	C01	NDUFB8	control	C01_167
669	2.952380952	168	C01	VDAC	control	C01_168
670	2.833333333	168	C01	CYB	control	C01_168
671	7.505291005	168	C01	MTCO1	control	C01_168
672	3.283068783	168	C01	NDUFB8	control	C01_168
673	2.957446809	169	C01	VDAC	control	C01_169
674	1.861702128	169	C01	CYB	control	C01_169
675	5.382978723	169	C01	MTCO1	control	C01_169
676	2.388297872	169	C01	NDUFB8	control	C01_169
677	4.282894737	170	C01	VDAC	control	C01_170
678	3.828947368	170	C01	CYB	control	C01_170
679	11.97039474	170	C01	MTCO1	control	C01_170
680	4.401315789	170	C01	NDUFB8	control	C01_170
681	3.328912467	171	C01	VDAC	control	C01_171
682	3.710875332	171	C01	CYB	control	C01_171
683	10.16445623	171	C01	MTCO1	control	C01_171
684	3.639257294	171	C01	NDUFB8	control	C01_171
685	2.681672026	172	C01	VDAC	control	C01_172
686	3.292604502	172	C01	CYB	control	C01_172
687	8.083601286	172	C01	MTCO1	control	C01_172
688	3.263665595	172	C01	NDUFB8	control	C01_172
689	2.305454545	173	C01	VDAC	control	C01_173
690	2.28	173	C01	CYB	control	C01_173
691	5.294545455	173	C01	MTCO1	control	C01_173
692	2.254545455	173	C01	NDUFB8	control	C01_173
693	3.645914397	174	C01	VDAC	control	C01_174
694	2.824902724	174	C01	CYB	control	C01_174
695	9.112840467	174	C01	MTCO1	control	C01_174
696	3.782101167	174	C01	NDUFB8	control	C01_174
697	4.037433155	175	C01	VDAC	control	C01_175
698	3.235294118	175	C01	CYB	control	C01_175
699	10.06951872	175	C01	MTCO1	control	C01_175
700	3.951871658	175	C01	NDUFB8	control	C01_175
701	2.108196721	176	C01	VDAC	control	C01_176
702	1.53442623	176	C01	CYB	control	C01_176
703	2.819672131	176	C01	MTCO1	control	C01_176
704	1.557377049	176	C01	NDUFB8	control	C01_176
705	4.306849315	177	C01	VDAC	control	C01_177
706	3.632876712	177	C01	CYB	control	C01_177
707	11.70410959	177	C01	MTCO1	control	C01_177
708	4.583561644	177	C01	NDUFB8	control	C01_177
709	2.230188679	178	C01	VDAC	control	C01_178
710	1.750943396	178	C01	CYB	control	C01_178
711	3.856603774	178	C01	MTCO1	control	C01_178
712	1.871698113	178	C01	NDUFB8	control	C01_178
713	2.35840708	179	C01	VDAC	control	C01_179
714	1.707964602	179	C01	CYB	control	C01_179
715	3.774336283	179	C01	MTCO1	control	C01_179
716	1.911504425	179	C01	NDUFB8	control	C01_179
717	3.369098712	180	C01	VDAC	control	C01_180
718	3.386266094	180	C01	CYB	control	C01_180
719	10.78969957	180	C01	MTCO1	control	C01_180
720	4.467811159	180	C01	NDUFB8	control	C01_180
721	3.85520362	181	C01	VDAC	control	C01_181
722	3.909502262	181	C01	CYB	control	C01_181
723	11.04072398	181	C01	MTCO1	control	C01_181
724	3.986425339	181	C01	NDUFB8	control	C01_181
725	2.156794425	182	C01	VDAC	control	C01_182
726	1.609756098	182	C01	CYB	control	C01_182
727	3.616724739	182	C01	MTCO1	control	C01_182
728	1.832752613	182	C01	NDUFB8	control	C01_182
729	2.47284345	183	C01	VDAC	control	C01_183
730	2.284345048	183	C01	CYB	control	C01_183
731	5.14057508	183	C01	MTCO1	control	C01_183
732	2.479233227	183	C01	NDUFB8	control	C01_183
733	2.806324111	184	C01	VDAC	control	C01_184
734	2.932806324	184	C01	CYB	control	C01_184
735	7.114624506	184	C01	MTCO1	control	C01_184
736	3.300395257	184	C01	NDUFB8	control	C01_184
737	4.640326975	185	C01	VDAC	control	C01_185
738	4.051771117	185	C01	CYB	control	C01_185
739	13.50681199	185	C01	MTCO1	control	C01_185
740	5.111716621	185	C01	NDUFB8	control	C01_185
741	2.681818182	186	C01	VDAC	control	C01_186
742	2.566433566	186	C01	CYB	control	C01_186
743	6.374125874	186	C01	MTCO1	control	C01_186
744	2.734265734	186	C01	NDUFB8	control	C01_186
745	2.356862745	187	C01	VDAC	control	C01_187
746	1.639215686	187	C01	CYB	control	C01_187
747	4.082352941	187	C01	MTCO1	control	C01_187
748	2.082352941	187	C01	NDUFB8	control	C01_187
749	3.361290323	188	C01	VDAC	control	C01_188
750	2.8	188	C01	CYB	control	C01_188
751	7.8	188	C01	MTCO1	control	C01_188
752	2.712903226	188	C01	NDUFB8	control	C01_188
753	2.899141631	189	C01	VDAC	control	C01_189
754	2.620171674	189	C01	CYB	control	C01_189
755	7.920600858	189	C01	MTCO1	control	C01_189
756	3.130901288	189	C01	NDUFB8	control	C01_189
757	3.207446809	190	C01	VDAC	control	C01_190
758	2.789893617	190	C01	CYB	control	C01_190
759	7.691489362	190	C01	MTCO1	control	C01_190
760	3.279255319	190	C01	NDUFB8	control	C01_190
761	3.673469388	191	C01	VDAC	control	C01_191
762	3.568877551	191	C01	CYB	control	C01_191
763	11.30102041	191	C01	MTCO1	control	C01_191
764	4.839285714	191	C01	NDUFB8	control	C01_191
765	2.789883268	192	C01	VDAC	control	C01_192
766	2.003891051	192	C01	CYB	control	C01_192
767	4.077821012	192	C01	MTCO1	control	C01_192
768	1.813229572	192	C01	NDUFB8	control	C01_192
769	3.491452991	193	C01	VDAC	control	C01_193
770	3.5	193	C01	CYB	control	C01_193
771	9.959401709	193	C01	MTCO1	control	C01_193
772	3.463675214	193	C01	NDUFB8	control	C01_193
773	3.148688047	194	C01	VDAC	control	C01_194
774	2.991253644	194	C01	CYB	control	C01_194
775	7.597667638	194	C01	MTCO1	control	C01_194
776	3.206997085	194	C01	NDUFB8	control	C01_194
777	2.96119403	195	C01	VDAC	control	C01_195
778	1.758208955	195	C01	CYB	control	C01_195
779	4.492537313	195	C01	MTCO1	control	C01_195
780	2.28358209	195	C01	NDUFB8	control	C01_195
781	4.205020921	196	C01	VDAC	control	C01_196
782	3.794979079	196	C01	CYB	control	C01_196
783	11.82426778	196	C01	MTCO1	control	C01_196
784	5.313807531	196	C01	NDUFB8	control	C01_196
785	2.748344371	197	C01	VDAC	control	C01_197
786	2.665562914	197	C01	CYB	control	C01_197
787	6.447019868	197	C01	MTCO1	control	C01_197
788	2.59602649	197	C01	NDUFB8	control	C01_197
789	4.370588235	198	C01	VDAC	control	C01_198
790	3.547058824	198	C01	CYB	control	C01_198
791	11.57941176	198	C01	MTCO1	control	C01_198
792	4.773529412	198	C01	NDUFB8	control	C01_198
793	3.588014981	199	C01	VDAC	control	C01_199
794	3.70411985	199	C01	CYB	control	C01_199
795	10.62546816	199	C01	MTCO1	control	C01_199
796	4.265917603	199	C01	NDUFB8	control	C01_199
797	6.100961538	200	C01	VDAC	control	C01_200
798	5.625	200	C01	CYB	control	C01_200
799	16.95192308	200	C01	MTCO1	control	C01_200
800	6.230769231	200	C01	NDUFB8	control	C01_200
801	2.394202899	201	C01	VDAC	control	C01_201
802	2.089855072	201	C01	CYB	control	C01_201
803	3.991304348	201	C01	MTCO1	control	C01_201
804	1.915942029	201	C01	NDUFB8	control	C01_201
805	2.352640545	202	C01	VDAC	control	C01_202
806	2.180579216	202	C01	CYB	control	C01_202
807	4.989778535	202	C01	MTCO1	control	C01_202
808	2.441226576	202	C01	NDUFB8	control	C01_202
809	4.277978339	203	C01	VDAC	control	C01_203
810	4.740072202	203	C01	CYB	control	C01_203
811	13.70216606	203	C01	MTCO1	control	C01_203
812	4.563176895	203	C01	NDUFB8	control	C01_203
813	4.570552147	204	C01	VDAC	control	C01_204
814	4.190184049	204	C01	CYB	control	C01_204
815	12.40184049	204	C01	MTCO1	control	C01_204
816	5.039877301	204	C01	NDUFB8	control	C01_204
817	4.762411348	205	C01	VDAC	control	C01_205
818	3.418439716	205	C01	CYB	control	C01_205
819	12.07446809	205	C01	MTCO1	control	C01_205
820	5.478723404	205	C01	NDUFB8	control	C01_205
821	4.504065041	206	C01	VDAC	control	C01_206
822	4.680216802	206	C01	CYB	control	C01_206
823	14.04065041	206	C01	MTCO1	control	C01_206
824	5.766937669	206	C01	NDUFB8	control	C01_206
825	5.484848485	207	C01	VDAC	control	C01_207
826	4.506493506	207	C01	CYB	control	C01_207
827	13.97835498	207	C01	MTCO1	control	C01_207
828	5.41991342	207	C01	NDUFB8	control	C01_207
829	2.611486486	208	C01	VDAC	control	C01_208
830	2.537162162	208	C01	CYB	control	C01_208
831	5.5	208	C01	MTCO1	control	C01_208
832	2.452702703	208	C01	NDUFB8	control	C01_208
833	2.788804071	209	C01	VDAC	control	C01_209
834	2.867684478	209	C01	CYB	control	C01_209
835	7.628498728	209	C01	MTCO1	control	C01_209
836	3.040712468	209	C01	NDUFB8	control	C01_209
837	4.635761589	210	C01	VDAC	control	C01_210
838	3.894039735	210	C01	CYB	control	C01_210
839	11.39403974	210	C01	MTCO1	control	C01_210
840	4.933774834	210	C01	NDUFB8	control	C01_210
841	5.721088435	211	C01	VDAC	control	C01_211
842	5.221088435	211	C01	CYB	control	C01_211
843	17.08503401	211	C01	MTCO1	control	C01_211
844	6.476190476	211	C01	NDUFB8	control	C01_211
845	3.370860927	212	C01	VDAC	control	C01_212
846	3.245033113	212	C01	CYB	control	C01_212
847	8.931567329	212	C01	MTCO1	control	C01_212
848	3.503311258	212	C01	NDUFB8	control	C01_212
849	4.274509804	213	C01	VDAC	control	C01_213
850	3.474509804	213	C01	CYB	control	C01_213
851	11.4745098	213	C01	MTCO1	control	C01_213
852	5.17254902	213	C01	NDUFB8	control	C01_213
853	2.006024096	214	C01	VDAC	control	C01_214
854	1.972891566	214	C01	CYB	control	C01_214
855	4.03313253	214	C01	MTCO1	control	C01_214
856	2.027108434	214	C01	NDUFB8	control	C01_214
857	4.270758123	215	C01	VDAC	control	C01_215
858	3.953068592	215	C01	CYB	control	C01_215
859	11.28158845	215	C01	MTCO1	control	C01_215
860	5.108303249	215	C01	NDUFB8	control	C01_215
861	2.923076923	216	C01	VDAC	control	C01_216
862	2.646853147	216	C01	CYB	control	C01_216
863	6.496503497	216	C01	MTCO1	control	C01_216
864	3.052447552	216	C01	NDUFB8	control	C01_216
865	2.108938547	217	C01	VDAC	control	C01_217
866	1.659217877	217	C01	CYB	control	C01_217
867	3.301675978	217	C01	MTCO1	control	C01_217
868	1.675977654	217	C01	NDUFB8	control	C01_217
869	3.824766355	218	C01	VDAC	control	C01_218
870	3.981308411	218	C01	CYB	control	C01_218
871	11.98598131	218	C01	MTCO1	control	C01_218
872	4.619158879	218	C01	NDUFB8	control	C01_218
873	4.341207349	219	C01	VDAC	control	C01_219
874	4.097112861	219	C01	CYB	control	C01_219
875	11.96325459	219	C01	MTCO1	control	C01_219
876	4.923884514	219	C01	NDUFB8	control	C01_219
877	2.626315789	220	C01	VDAC	control	C01_220
878	2.294736842	220	C01	CYB	control	C01_220
879	5.878947368	220	C01	MTCO1	control	C01_220
880	2.289473684	220	C01	NDUFB8	control	C01_220
881	2.989090909	221	C01	VDAC	control	C01_221
882	2.818181818	221	C01	CYB	control	C01_221
883	7.316363636	221	C01	MTCO1	control	C01_221
884	2.985454545	221	C01	NDUFB8	control	C01_221
885	3.367132867	222	C01	VDAC	control	C01_222
886	3.276223776	222	C01	CYB	control	C01_222
887	9.171328671	222	C01	MTCO1	control	C01_222
888	3.311188811	222	C01	NDUFB8	control	C01_222
889	2.762237762	223	C01	VDAC	control	C01_223
890	2.692307692	223	C01	CYB	control	C01_223
891	6.573426573	223	C01	MTCO1	control	C01_223
892	2.548951049	223	C01	NDUFB8	control	C01_223
893	2.251082251	224	C01	VDAC	control	C01_224
894	1.800865801	224	C01	CYB	control	C01_224
895	3.597402597	224	C01	MTCO1	control	C01_224
896	1.826839827	224	C01	NDUFB8	control	C01_224
897	2.397058824	225	C01	VDAC	control	C01_225
898	1.867647059	225	C01	CYB	control	C01_225
899	4.573529412	225	C01	MTCO1	control	C01_225
900	2.088235294	225	C01	NDUFB8	control	C01_225
901	3.114583333	226	C01	VDAC	control	C01_226
902	3.350694444	226	C01	CYB	control	C01_226
903	9.340277778	226	C01	MTCO1	control	C01_226
904	3.579861111	226	C01	NDUFB8	control	C01_226
905	3.48245614	227	C01	VDAC	control	C01_227
906	3.219298246	227	C01	CYB	control	C01_227
907	9.820175439	227	C01	MTCO1	control	C01_227
908	4.030701754	227	C01	NDUFB8	control	C01_227
909	2.584980237	228	C01	VDAC	control	C01_228
910	1.944664032	228	C01	CYB	control	C01_228
911	3.079051383	228	C01	MTCO1	control	C01_228
912	2.051383399	228	C01	NDUFB8	control	C01_228
913	3.146067416	229	C01	VDAC	control	C01_229
914	3.323033708	229	C01	CYB	control	C01_229
915	8.508426966	229	C01	MTCO1	control	C01_229
916	3.129213483	229	C01	NDUFB8	control	C01_229
917	3.368700265	230	C01	VDAC	control	C01_230
918	3.424403183	230	C01	CYB	control	C01_230
919	9.615384615	230	C01	MTCO1	control	C01_230
920	3.612732095	230	C01	NDUFB8	control	C01_230
921	5.709163347	231	C01	VDAC	control	C01_231
922	5.135458167	231	C01	CYB	control	C01_231
923	15.50199203	231	C01	MTCO1	control	C01_231
924	6.645418327	231	C01	NDUFB8	control	C01_231
925	2.751282051	232	C01	VDAC	control	C01_232
926	3.012820513	232	C01	CYB	control	C01_232
927	7.533333333	232	C01	MTCO1	control	C01_232
928	2.938461538	232	C01	NDUFB8	control	C01_232
929	2.868686869	233	C01	VDAC	control	C01_233
930	3.195286195	233	C01	CYB	control	C01_233
931	7.245791246	233	C01	MTCO1	control	C01_233
932	2.872053872	233	C01	NDUFB8	control	C01_233
933	2.659016393	234	C01	VDAC	control	C01_234
934	2.039344262	234	C01	CYB	control	C01_234
935	5.462295082	234	C01	MTCO1	control	C01_234
936	2.327868852	234	C01	NDUFB8	control	C01_234
937	2.312785388	235	C01	VDAC	control	C01_235
938	1.894977169	235	C01	CYB	control	C01_235
939	4.474885845	235	C01	MTCO1	control	C01_235
940	2.038812785	235	C01	NDUFB8	control	C01_235
941	4.88185654	236	C01	VDAC	control	C01_236
942	3.76371308	236	C01	CYB	control	C01_236
943	13.87763713	236	C01	MTCO1	control	C01_236
944	5.202531646	236	C01	NDUFB8	control	C01_236
945	2.238297872	237	C01	VDAC	control	C01_237
946	2.157446809	237	C01	CYB	control	C01_237
947	5.106382979	237	C01	MTCO1	control	C01_237
948	2.038297872	237	C01	NDUFB8	control	C01_237
949	4.919491525	238	C01	VDAC	control	C01_238
950	3.584745763	238	C01	CYB	control	C01_238
951	13.52966102	238	C01	MTCO1	control	C01_238
952	5.423728814	238	C01	NDUFB8	control	C01_238
953	2.59	239	C01	VDAC	control	C01_239
954	2.07	239	C01	CYB	control	C01_239
955	5.096666667	239	C01	MTCO1	control	C01_239
956	2.11	239	C01	NDUFB8	control	C01_239
957	3.279835391	240	C01	VDAC	control	C01_240
958	2.95473251	240	C01	CYB	control	C01_240
959	8.75308642	240	C01	MTCO1	control	C01_240
960	3.588477366	240	C01	NDUFB8	control	C01_240
961	2.817857143	241	C01	VDAC	control	C01_241
962	2.214285714	241	C01	CYB	control	C01_241
963	5.2	241	C01	MTCO1	control	C01_241
964	2.132142857	241	C01	NDUFB8	control	C01_241
965	2.765625	242	C01	VDAC	control	C01_242
966	2.30859375	242	C01	CYB	control	C01_242
967	5.36328125	242	C01	MTCO1	control	C01_242
968	2.29296875	242	C01	NDUFB8	control	C01_242
969	2.732824427	243	C01	VDAC	control	C01_243
970	2.316793893	243	C01	CYB	control	C01_243
971	6.194656489	243	C01	MTCO1	control	C01_243
972	2.603053435	243	C01	NDUFB8	control	C01_243
973	2.598615917	244	C01	VDAC	control	C01_244
974	2.041522491	244	C01	CYB	control	C01_244
975	4.453287197	244	C01	MTCO1	control	C01_244
976	2.07266436	244	C01	NDUFB8	control	C01_244
977	2.967509025	245	C01	VDAC	control	C01_245
978	2.898916968	245	C01	CYB	control	C01_245
979	8.353790614	245	C01	MTCO1	control	C01_245
980	3.046931408	245	C01	NDUFB8	control	C01_245
981	2.879154079	246	C01	VDAC	control	C01_246
982	2.948640483	246	C01	CYB	control	C01_246
983	7.525679758	246	C01	MTCO1	control	C01_246
984	2.842900302	246	C01	NDUFB8	control	C01_246
985	3.013333333	247	C01	VDAC	control	C01_247
986	3.435555556	247	C01	CYB	control	C01_247
987	9.326666667	247	C01	MTCO1	control	C01_247
988	3.424444444	247	C01	NDUFB8	control	C01_247
989	2.813620072	248	C01	VDAC	control	C01_248
990	2.121863799	248	C01	CYB	control	C01_248
991	5.559139785	248	C01	MTCO1	control	C01_248
992	2.204301075	248	C01	NDUFB8	control	C01_248
993	4.303571429	249	C01	VDAC	control	C01_249
994	4.880952381	249	C01	CYB	control	C01_249
995	14.89285714	249	C01	MTCO1	control	C01_249
996	5.291666667	249	C01	NDUFB8	control	C01_249
997	2.180672269	250	C01	VDAC	control	C01_250
998	1.605042017	250	C01	CYB	control	C01_250
999	3.008403361	250	C01	MTCO1	control	C01_250
1000	1.567226891	250	C01	NDUFB8	control	C01_250
1001	2.753303965	251	C01	VDAC	control	C01_251
1002	2.074889868	251	C01	CYB	control	C01_251
1003	4.185022026	251	C01	MTCO1	control	C01_251
1004	2.039647577	251	C01	NDUFB8	control	C01_251
1005	3.254278729	252	C01	VDAC	control	C01_252
1006	2.870415648	252	C01	CYB	control	C01_252
1007	8.37408313	252	C01	MTCO1	control	C01_252
1008	3.112469438	252	C01	NDUFB8	control	C01_252
1009	2.276315789	253	C01	VDAC	control	C01_253
1010	1.835526316	253	C01	CYB	control	C01_253
1011	3.789473684	253	C01	MTCO1	control	C01_253
1012	1.868421053	253	C01	NDUFB8	control	C01_253
1013	4.844	254	C01	VDAC	control	C01_254
1014	4.024	254	C01	CYB	control	C01_254
1015	14.244	254	C01	MTCO1	control	C01_254
1016	5.38	254	C01	NDUFB8	control	C01_254
1017	4.891447368	255	C01	VDAC	control	C01_255
